#time (s),dt,v (m/s),w (rad/s),uvv,uvw,uwv,uww
154,0.1,0.045761574706047,-0.014678327488657,0.003,0,0,0.003
154.1,0.1,-0.072021871704671,0.043229348081516,0.003,0,0,0.003
154.2,0.1,-0.010403329760552,-0.043626320553204,0.003,0,0,0.003
154.3,0.1,0.096445071354132,-0.039497362430327,0.003,0,0,0.003
154.4,0.1,-0.068111411263415,-0.014113526460565,0.003,0,0,0.003
154.5,0.1,-0.005104625452414,0.050767894143247,0.003,0,0,0.003
154.6,0.1,-0.009966302128866,-0.034006478150869,0.003,0,0,0.003
154.7,0.1,0.049522359454089,0.028437384926471,0.003,0,0,0.003
154.8,0.1,-0.007172058037887,0.002497532069342,0.003,0,0,0.003
154.9,0.1,-0.015527803026327,0.0514363304096,0.003,0,0,0.003
155,0.1,0.057650498785605,-0.02197872692735,0.003,0,0,0.003
155.1,0.1,0.005395096969352,0.092010526646672,0.003,0,0,0.003
155.2,0.1,0.025275766085836,-0.07401988579711,0.003,0,0,0.003
155.3,0.1,0.038133422950333,0.035017565431175,0.003,0,0,0.003
155.4,0.1,-0.072962779932567,0.063135750106998,0.003,0,0,0.003
155.5,0.1,-0.04416569394084,-0.033396160702023,0.003,0,0,0.003
155.6,0.1,-0.025579229965528,0.036975131692724,0.003,0,0,0.003
155.7,0.1,0.077778477204509,-0.050424050691803,0.003,0,0,0.003
155.8,0.1,-0.034116886714967,-0.008337701498419,0.003,0,0,0.003
155.9,0.1,0.069715227480504,0.043881739508436,0.003,0,0,0.003
156,0.1,-0.041234438576353,0.028123962867534,0.003,0,0,0.003
156.1,0.1,0.068245218774395,0.046214389448902,0.003,0,0,0.003
156.2,0.1,0.015588495976927,0.034672220278603,0.003,0,0,0.003
156.3,0.1,0.000942749429294,0.045283340780564,0.003,0,0,0.003
156.4,0.1,-0.055027116262044,0.034986485681262,0.003,0,0,0.003
156.5,0.1,0.106399474346,-0.150440773652641,0.003,0,0,0.003
156.6,0.1,0.069520496604588,-0.001403895090525,0.003,0,0,0.003
156.7,0.1,0.058314763114949,-0.052464650268228,0.003,0,0,0.003
156.8,0.1,0.011872611608647,0.03469864270307,0.003,0,0,0.003
156.9,0.1,0.081159446379842,-0.043178295724615,0.003,0,0,0.003
157,0.1,0.097211189783722,-0.016109323354931,0.003,0,0,0.003
157.1,0.1,0.04126765125793,0.046055890018003,0.003,0,0,0.003
157.2,0.1,0.079704800332649,0.046391988663193,0.003,0,0,0.003
157.3,0.1,0.04032652371042,0.047136796956858,0.003,0,0,0.003
157.4,0.1,-0.001449646087741,-0.042726603895327,0.003,0,0,0.003
157.5,0.1,0.129655023635144,-0.079080595847839,0.003,0,0,0.003
157.6,0.1,-0.042616903314153,-0.005389670532471,0.003,0,0,0.003
157.7,0.1,0.013661753592854,0.038489753959902,0.003,0,0,0.003
157.8,0.1,0.009662547001898,-0.024237442481564,0.003,0,0,0.003
157.9,0.1,0.135247355695218,0.040316837160602,0.003,0,0,0.003
158,0.1,-0.056062065892117,-0.0418468246821,0.003,0,0,0.003
158.1,0.1,0.038524654893948,0.005659182540091,0.003,0,0,0.003
158.2,0.1,0.0982524106713,0.012445943942949,0.003,0,0,0.003
158.3,0.1,0.005917940048329,-0.03692824108841,0.003,0,0,0.003
158.4,0.1,-0.038750093351604,-0.033567164400535,0.003,0,0,0.003
158.5,0.1,0.067879438861794,0.017959761601669,0.003,0,0,0.003
158.6,0.1,0.038025143373368,-0.119572767275331,0.003,0,0,0.003
158.7,0.1,0.066908751341928,0.021942280926078,0.003,0,0,0.003
158.8,0.1,0.022495150244423,0.040545401403835,0.003,0,0,0.003
158.9,0.1,0.046679051452333,-0.041765507417488,0.003,0,0,0.003
159,0.1,0.037352400330897,-0.038272284170165,0.003,0,0,0.003
159.1,0.1,-0.017465697762483,-0.026442833588277,0.003,0,0,0.003
159.2,0.1,-0.012935346136867,-0.028459778575732,0.003,0,0,0.003
159.3,0.1,0.003714038890923,0.080485711009487,0.003,0,0,0.003
159.4,0.1,0.060224777487996,-0.076991355370539,0.003,0,0,0.003
159.5,0.1,0.04066389101989,-0.092599813507462,0.003,0,0,0.003
159.6,0.1,0.024008028762955,0.056858330730557,0.003,0,0,0.003
159.7,0.1,0.00046661365444,0.038627198300465,0.003,0,0,0.003
159.8,0.1,0.030718470216654,0.011216263594913,0.003,0,0,0.003
159.9,0.1,0.124255580171624,-0.040016345320296,0.003,0,0,0.003
160,0.1,-0.007299831220554,0.005787022431389,0.003,0,0,0.003
160.1,0.1,-0.039629031776159,-0.004485059464384,0.003,0,0,0.003
160.2,0.1,0.081959950357986,-0.08923845458533,0.003,0,0,0.003
160.3,0.1,0.040931093138918,-0.016011886157987,0.003,0,0,0.003
160.4,0.1,-0.064220770125138,0.016751284668953,0.003,0,0,0.003
160.5,0.1,-0.003160050517156,-0.130460737039532,0.003,0,0,0.003
160.6,0.1,-0.001465486583563,0.005638535019732,0.003,0,0,0.003
160.7,0.1,-0.001160906348343,0.118684445333535,0.003,0,0,0.003
160.8,0.1,-0.037369505192927,-0.091430686571483,0.003,0,0,0.003
160.9,0.1,-0.011005010282136,-0.067129481802736,0.003,0,0,0.003
161,0.1,0.011654742224169,-0.047945453485099,0.003,0,0,0.003
161.1,0.1,-0.012123194485614,0.010975473725552,0.003,0,0,0.003
161.2,0.1,0.01971369438641,-0.023002150057808,0.003,0,0,0.003
161.3,0.1,0.039602600572505,-0.053324257815795,0.003,0,0,0.003
161.4,0.1,-0.118843298654655,0.006112621291484,0.003,0,0,0.003
161.5,0.1,0.038864575853334,-0.087195501407756,0.003,0,0,0.003
161.6,0.1,0.000479126827651,0.056611133501262,0.003,0,0,0.003
161.7,0.1,0.059233098357145,-0.075617161519438,0.003,0,0,0.003
161.8,0.1,0.024427138620712,-0.131402203170432,0.003,0,0,0.003
161.9,0.1,-0.00955457863207,0.101933311321961,0.003,0,0,0.003
162,0.1,-0.053970540054158,-0.026922034106638,0.003,0,0,0.003
162.1,0.1,0.058157723605473,-0.011574183645523,0.003,0,0,0.003
162.2,0.1,-0.066804243208732,0.01042823525391,0.003,0,0,0.003
162.3,0.1,-0.088601247487625,-0.093937964757483,0.003,0,0,0.003
162.4,0.1,0.033055595939082,-0.100021443931727,0.003,0,0,0.003
162.5,0.1,-0.040258217386109,0.110868116917095,0.003,0,0,0.003
162.6,0.1,-0.000294193697008,-0.093228935967714,0.003,0,0,0.003
162.7,0.1,0.042982641973762,-0.004732046878874,0.003,0,0,0.003
162.8,0.1,0.084207008458426,0.041775470087691,0.003,0,0,0.003
162.9,0.1,0.098700494304576,-0.028484288785275,0.003,0,0,0.003
163,0.1,-0.027572234616921,0.016559900805369,0.003,0,0,0.003
163.1,0.1,0.060778561119454,0.013662904831658,0.003,0,0,0.003
163.2,0.1,0.007451490478098,-0.025150853315663,0.003,0,0,0.003
163.3,0.1,0.018480073594069,0.012382069113214,0.003,0,0,0.003
163.4,0.1,0.119273634860753,0.002827430351299,0.003,0,0,0.003
163.5,0.1,-0.009716293460545,-0.064646571582354,0.003,0,0,0.003
163.6,0.1,0.057807692083078,0.025871835687487,0.003,0,0,0.003
163.7,0.1,0.028373788339981,-0.01083271097577,0.003,0,0,0.003
163.8,0.1,0.03582665198927,-0.041814098877669,0.003,0,0,0.003
163.9,0.1,-0.085896522208491,-0.017546610543916,0.003,0,0,0.003
164,0.1,-0.031103528212263,-0.021376860743761,0.003,0,0,0.003
164.1,0.1,0.058215171687819,-0.066610223991918,0.003,0,0,0.003
164.2,0.1,0.056090485447323,-0.105430902219625,0.003,0,0,0.003
164.3,0.1,-0.034230092811555,-0.013529420655691,0.003,0,0,0.003
164.4,0.1,-0.042626203560587,-0.092966472889933,0.003,0,0,0.003
164.5,0.1,0.06337180818532,-0.065738297359116,0.003,0,0,0.003
164.6,0.1,0.05678876689619,-0.064710217669825,0.003,0,0,0.003
164.7,0.1,-0.026182694375643,-0.009956785733379,0.003,0,0,0.003
164.8,0.1,0.054678561505357,0.037692833439707,0.003,0,0,0.003
164.9,0.1,0.035461858015342,0.021469287267764,0.003,0,0,0.003
165,0.1,-0.045856933182277,0.010793422603062,0.003,0,0,0.003
165.1,0.1,0.001233409461447,0.082512029097886,0.003,0,0,0.003
165.2,0.1,0.042722361977504,0.078171776439926,0.003,0,0,0.003
165.3,0.1,-0.03339891233781,0.010391841920089,0.003,0,0,0.003
165.4,0.1,-0.039382824437076,-0.006699002445879,0.003,0,0,0.003
165.5,0.1,0.031542029913575,-0.039345998301588,0.003,0,0,0.003
165.6,0.1,0.098291610729336,-0.019567113258264,0.003,0,0,0.003
165.7,0.1,0.044905043992092,0.07179756426589,0.003,0,0,0.003
165.8,0.1,0.002393729290623,-0.049780825486202,0.003,0,0,0.003
165.9,0.1,0.06738243045988,0.071994261823954,0.003,0,0,0.003
166,0.1,0.096742867884353,0.038416876995619,0.003,0,0,0.003
166.1,0.1,0.088313613820162,-0.026086042088727,0.003,0,0,0.003
166.2,0.1,0.065354215764042,-0.025235571720502,0.003,0,0,0.003
166.3,0.1,0.077760692501269,-0.056011408301324,0.003,0,0,0.003
166.4,0.1,-0.024433483534091,-0.090349906758791,0.003,0,0,0.003
166.5,0.1,0.03038088281214,0.023102603564943,0.003,0,0,0.003
166.6,0.1,0.083225107167988,0.072584809719276,0.003,0,0,0.003
166.7,0.1,-0.013358844384549,-0.040601616144608,0.003,0,0,0.003
166.8,0.1,-0.003449380553139,-0.086241731564954,0.003,0,0,0.003
166.9,0.1,0.05570573034925,-0.000353843963541,0.003,0,0,0.003
167,0.1,0.010591357567961,0.047636328948705,0.003,0,0,0.003
167.1,0.1,0.022972896195524,0.011438622641997,0.003,0,0,0.003
167.2,0.1,0.018197090302737,-0.024027809977974,0.003,0,0,0.003
167.3,0.1,0.061008248545155,-0.015665564526829,0.003,0,0,0.003
167.4,0.1,0.012660179598982,-0.048408208397409,0.003,0,0,0.003
167.5,0.1,0.125574065936843,-0.039644149406659,0.003,0,0,0.003
167.6,0.1,0.083416423844438,-0.046925934451528,0.003,0,0,0.003
167.7,0.1,-0.108742431878952,0.003618784672606,0.003,0,0,0.003
167.8,0.1,0.007301966924178,0.124927839627111,0.003,0,0,0.003
167.9,0.1,0.012286860628161,-0.022669301541926,0.003,0,0,0.003
168,0.1,0.03316767908453,-0.001027477355302,0.003,0,0,0.003
168.1,0.1,0.024209273397802,0.028336012771631,0.003,0,0,0.003
168.2,0.1,0.031029511055808,-0.024404808141146,0.003,0,0,0.003
168.3,0.1,0.025253108406687,0.095992269330378,0.003,0,0,0.003
168.4,0.1,-0.050137597523951,-0.051682180342389,0.003,0,0,0.003
168.5,0.1,0.008787481197719,-0.009097370328582,0.003,0,0,0.003
168.6,0.1,-0.004437806089303,-0.042867727991964,0.003,0,0,0.003
168.7,0.1,-0.013176979949469,0.001907921690868,0.003,0,0,0.003
168.8,0.1,0.003233874008821,-0.054219972794275,0.003,0,0,0.003
168.9,0.1,0.020027656705728,-0.075114729400316,0.003,0,0,0.003
169,0.1,0.033902668338017,0.049242758743504,0.003,0,0,0.003
169.1,0.1,0.080173498002517,0.002135367542444,0.003,0,0,0.003
169.2,0.1,0.025298616229523,0.073656859769899,0.003,0,0,0.003
169.3,0.1,0.112485472574789,-0.031920654354419,0.003,0,0,0.003
169.4,0.1,-0.007552909032568,-0.007988954354962,0.003,0,0,0.003
169.5,0.1,0.026561288531604,0.021039961206101,0.003,0,0,0.003
169.6,0.1,0.00462531774088,0.02297275244176,0.003,0,0,0.003
169.7,0.1,-0.00144173743417,-0.006488046045189,0.003,0,0,0.003
169.8,0.1,0.074397755892709,-0.05342258011515,0.003,0,0,0.003
169.9,0.1,0.032462423254839,0.109685131283835,0.003,0,0,0.003
170,0.1,0.057872715225603,-0.025627011099981,0.003,0,0,0.003
170.1,0.1,0.030146510836959,-0.058481390116813,0.003,0,0,0.003
170.2,0.1,0.048981486653557,0.01351837774917,0.003,0,0,0.003
170.3,0.1,-0.031018599811261,-0.049230394834938,0.003,0,0,0.003
170.4,0.1,-0.021123883826346,0.079407461366089,0.003,0,0,0.003
170.5,0.1,0.035468216665214,-0.101028614693112,0.003,0,0,0.003
170.6,0.1,0.06023373052784,0.012932150781328,0.003,0,0,0.003
170.7,0.1,0.084609397253972,0.026160890501108,0.003,0,0,0.003
170.8,0.1,-0.063372068637139,-0.03121740017003,0.003,0,0,0.003
170.9,0.1,0.091624444855825,0.028551067967382,0.003,0,0,0.003
171,0.1,0.078048145521072,-0.083733564676962,0.003,0,0,0.003
171.1,0.1,0.014440361422172,-0.024523695109077,0.003,0,0,0.003
171.2,0.1,0.05936439677587,0.045954783558837,0.003,0,0,0.003
171.3,0.1,0.038166395046195,0.02820162112853,0.003,0,0,0.003
171.4,0.1,-0.002850991719213,0.033873141320869,0.003,0,0,0.003
171.5,0.1,0.026098769504647,0.034041341807914,0.003,0,0,0.003
171.6,0.1,0.07155494427738,-0.004058107336898,0.003,0,0,0.003
171.7,0.1,0.012882134939311,-0.037691608993527,0.003,0,0,0.003
171.8,0.1,0.002932736214003,0.046673150236953,0.003,0,0,0.003
171.9,0.1,-0.01755525500618,-0.020083834565178,0.003,0,0,0.003
172,0.1,0.000719973961107,0.00159276025185,0.003,0,0,0.003
172.1,0.1,-0.002830609807295,-0.054662705592745,0.003,0,0,0.003
172.2,0.1,0.051189666288023,0.028231224942909,0.003,0,0,0.003
172.3,0.1,0.069121850293186,-0.031152148243798,0.003,0,0,0.003
172.4,0.1,0.08428752846528,-0.017709621158187,0.003,0,0,0.003
172.5,0.1,0.041870147698295,0.081245053551811,0.003,0,0,0.003
172.6,0.1,0.003891705631234,-0.031573904047239,0.003,0,0,0.003
172.7,0.1,-0.031727136559114,-0.06013420141683,0.003,0,0,0.003
172.8,0.1,0.076425427080039,-0.048477324068421,0.003,0,0,0.003
172.9,0.1,0.008137014499423,0.081609000160134,0.003,0,0,0.003
173,0.1,-0.031560785798337,-0.009837079851662,0.003,0,0,0.003
173.1,0.1,0.027162589514437,0.036030847568274,0.003,0,0,0.003
173.2,0.1,-0.016595443967921,-0.044121793251277,0.003,0,0,0.003
173.3,0.1,0.038230505207286,0.087771845479491,0.003,0,0,0.003
173.4,0.1,0.072532282638409,-0.041177558375409,0.003,0,0,0.003
173.5,0.1,0.114394846431867,0.185371789138218,0.003,0,0,0.003
173.6,0.1,0.032730591938917,-0.029977790735174,0.003,0,0,0.003
173.7,0.1,-0.109346119031745,0.016676669503324,0.003,0,0,0.003
173.8,0.1,0.136744042003493,-0.013230241977665,0.003,0,0,0.003
173.9,0.1,0.036451466223578,0.066201398758819,0.003,0,0,0.003
174,0.1,-0.028592597484116,-0.073247493207013,0.003,0,0,0.003
174.1,0.1,0.075595691312867,-0.088262211015422,0.003,0,0,0.003
174.2,0.1,-0.020679137578695,-0.034205159287937,0.003,0,0,0.003
174.3,0.1,0.133119663879276,-0.085226569530149,0.003,0,0,0.003
174.4,0.1,-0.029255853206466,0.107213055410741,0.003,0,0,0.003
174.5,0.1,0.027149847722517,-0.019186163676992,0.003,0,0,0.003
174.6,0.1,-0.106670188831883,0.043686810580418,0.003,0,0,0.003
174.7,0.1,0.092752592463459,-0.016884340757613,0.003,0,0,0.003
174.8,0.1,-0.11465640420946,0.017089188961985,0.003,0,0,0.003
174.9,0.1,-0.009039248682074,0.019546426788727,0.003,0,0,0.003
175,0.1,-0.062154553905203,0.038402150450722,0.003,0,0,0.003
175.1,0.1,-0.02700367161325,-0.03224940076546,0.003,0,0,0.003
175.2,0.1,0.052367093664976,0.082857061430082,0.003,0,0,0.003
175.3,0.1,0.037772806894319,-0.021568052132138,0.003,0,0,0.003
175.4,0.1,-0.021637922816784,0.04914470666861,0.003,0,0,0.003
175.5,0.1,0.038718203592764,-0.034020698229376,0.003,0,0,0.003
175.6,0.1,0.048302969772871,0.023539480556318,0.003,0,0,0.003
175.7,0.1,0.029815214327036,0.070864898415144,0.003,0,0,0.003
175.8,0.1,0.027052331547912,-0.002108410483933,0.003,0,0,0.003
175.9,0.1,0.043911983354385,0.005770664125473,0.003,0,0,0.003
176,0.1,0.037633825203412,0.073152952371533,0.003,0,0,0.003
176.1,0.1,0.105921722520394,-0.094757404938691,0.003,0,0,0.003
176.2,0.1,-0.003553824626327,-0.084191417722347,0.003,0,0,0.003
176.3,0.1,-0.023957589532946,-0.032273634694905,0.003,0,0,0.003
176.4,0.1,0.057042464564527,0.075510294577114,0.003,0,0,0.003
176.5,0.1,0.061250862292838,-0.02337660468666,0.003,0,0,0.003
176.6,0.1,-0.028042943849644,-0.072363632122333,0.003,0,0,0.003
176.7,0.1,-0.046041470412426,-0.076101092186988,0.003,0,0,0.003
176.8,0.1,0.119048154432368,-0.041836286361915,0.003,0,0,0.003
176.9,0.1,0.004750086867153,-0.068773241510556,0.003,0,0,0.003
177,0.1,0.107936305353779,0.031176715774353,0.003,0,0,0.003
177.1,0.1,-0.077403749193381,-0.050942180254624,0.003,0,0,0.003
177.2,0.1,0.094910201076583,-0.099654090747223,0.003,0,0,0.003
177.3,0.1,0.079652022293502,0.0304443993378,0.003,0,0,0.003
177.4,0.1,0.019437314158753,-0.019056396777738,0.003,0,0,0.003
177.5,0.1,0.046011256521195,0.014631904233793,0.003,0,0,0.003
177.6,0.1,-0.021903973395066,-0.008913751385695,0.003,0,0,0.003
177.7,0.1,0.056615596260971,-0.021380412177078,0.003,0,0,0.003
177.8,0.1,-0.014785467585658,-0.027745252659824,0.003,0,0,0.003
177.9,0.1,0.101436718765034,-0.042802470378052,0.003,0,0,0.003
178,0.1,0.038049600497808,-0.014990348280496,0.003,0,0,0.003
178.1,0.1,0.017793156481386,0.052453707994127,0.003,0,0,0.003
178.2,0.1,0.035395974061844,-0.019712818138346,0.003,0,0,0.003
178.3,0.1,0.046321333072247,0.047974812327898,0.003,0,0,0.003
178.4,0.1,0.131502727913075,-0.042885041712229,0.003,0,0,0.003
178.5,0.1,-0.053386122751842,0.003594696907044,0.003,0,0,0.003
178.6,0.1,0.079248561240305,-0.101657536469549,0.003,0,0,0.003
178.7,0.1,0.004698107272547,-0.050042961304259,0.003,0,0,0.003
178.8,0.1,0.059068879881826,0.002726981843816,0.003,0,0,0.003
178.9,0.1,-0.074131398034835,-0.035639672619966,0.003,0,0,0.003
179,0.1,-0.018816759966254,-0.022381723558622,0.003,0,0,0.003
179.1,0.1,0.046042528173209,0.032710911102422,0.003,0,0,0.003
179.2,0.1,-0.019019879416878,0.003007846928696,0.003,0,0,0.003
179.3,0.1,0.062336051284141,-0.088595977611906,0.003,0,0,0.003
179.4,0.1,0.002486649310954,-0.019985399474925,0.003,0,0,0.003
179.5,0.1,-0.050911845527349,0.028734887348978,0.003,0,0,0.003
179.6,0.1,-0.061445969827546,-0.007037869708655,0.003,0,0,0.003
179.7,0.1,-0.031622785210992,0.019872609430666,0.003,0,0,0.003
179.8,0.1,-0.006743933392585,-0.110128107293253,0.003,0,0,0.003
179.9,0.1,0.070427292384602,-0.040954468106412,0.003,0,0,0.003
180,0.1,0.001193951516179,-0.005427665784876,0.003,0,0,0.003
180.1,0.1,0.024060226706839,-0.032822025063078,0.003,0,0,0.003
180.2,0.1,0.04545835097692,0.037500138515155,0.003,0,0,0.003
180.3,0.1,0.010418266579085,-0.002263913668158,0.003,0,0,0.003
180.4,0.1,0.017849426257316,-0.021770071788652,0.003,0,0,0.003
180.5,0.1,0.020602675429863,-0.027012960550124,0.003,0,0,0.003
180.6,0.1,-0.001533759169013,-0.015159242139319,0.003,0,0,0.003
180.7,0.1,0.078420677819737,-0.031767422006428,0.003,0,0,0.003
180.8,0.1,-0.016909868016798,0.035581582436978,0.003,0,0,0.003
180.9,0.1,-0.102950254755835,0.064856927069096,0.003,0,0,0.003
181,0.1,-0.0190586727657,-0.042552563446403,0.003,0,0,0.003
181.1,0.1,0.093131712493048,-0.06646671634115,0.003,0,0,0.003
181.2,0.1,-0.031569494359611,0.043487311109172,0.003,0,0,0.003
181.3,0.1,-0.021979555237255,0.02504260535225,0.003,0,0,0.003
181.4,0.1,0.017684757128221,-0.014838734527923,0.003,0,0,0.003
181.5,0.1,-0.035550679066922,0.001716317029832,0.003,0,0,0.003
181.6,0.1,-0.008517920228162,0.003191532049173,0.003,0,0,0.003
181.7,0.1,-0.043708137954767,0.003393474866765,0.003,0,0,0.003
181.8,0.1,0.02361612593064,0.062988828868785,0.003,0,0,0.003
181.9,0.1,-0.047966662646652,0.00525405913253,0.003,0,0,0.003
182,0.1,0.013518465611094,-0.05777910029237,0.003,0,0,0.003
182.1,0.1,-0.00044621038008,0.03617743071282,0.003,0,0,0.003
182.2,0.1,0.098452358791546,0.001283307658789,0.003,0,0,0.003
182.3,0.1,0.099114123123723,-0.016520263453373,0.003,0,0,0.003
182.4,0.1,0.043921320853693,0.098491083104704,0.003,0,0,0.003
182.5,0.1,0.077454805225538,-0.000669581068759,0.003,0,0,0.003
182.6,0.1,-0.020600467812096,-0.009285094865381,0.003,0,0,0.003
182.7,0.1,0.016593935440583,0.013072728402308,0.003,0,0,0.003
182.8,0.1,-0.014614957891993,0.031811722540451,0.003,0,0,0.003
182.9,0.1,-0.064174266854608,-0.041406034523999,0.003,0,0,0.003
183,0.1,0.097215675138183,-0.089486155034664,0.003,0,0,0.003
183.1,0.1,-0.020521591194776,-0.035227060756939,0.003,0,0,0.003
183.2,0.1,0.012791957635784,0.051191377121955,0.003,0,0,0.003
183.3,0.1,0.042421667990999,-0.052518949154453,0.003,0,0,0.003
183.4,0.1,0.132687710383973,0.003947313391614,0.003,0,0,0.003
183.5,0.1,0.005660007616504,-0.040550769483314,0.003,0,0,0.003
183.6,0.1,0.050429534662674,0.047489328239183,0.003,0,0,0.003
183.7,0.1,-0.045065093969855,-0.058728476463327,0.003,0,0,0.003
183.8,0.1,0.020913891804997,-0.049610375821898,0.003,0,0,0.003
183.9,0.1,0.080515807082105,-0.020260664738494,0.003,0,0,0.003
184,0.1,-0.004209115857881,-0.018242980241444,0.003,0,0,0.003
184.1,0.1,0.138371894243371,0.114222534652119,0.003,0,0,0.003
184.2,0.1,0.107124595054758,0.020456080701377,0.003,0,0,0.003
184.3,0.1,0.052106723808101,-0.040429882442805,0.003,0,0,0.003
184.4,0.1,0.066330983440418,-0.071836361097886,0.003,0,0,0.003
184.5,0.1,-0.046239990124939,-0.09600516404713,0.003,0,0,0.003
184.6,0.1,0.098978534804217,0.038115299308094,0.003,0,0,0.003
184.7,0.1,-0.021048964137939,-0.009686361410058,0.003,0,0,0.003
184.8,0.1,0.025808813871948,0.01486476145686,0.003,0,0,0.003
184.9,0.1,-0.000885922833814,-0.046706831896696,0.003,0,0,0.003
185,0.1,-0.008842557862519,0.060799409237079,0.003,0,0,0.003
185.1,0.1,0.025417638789748,0.060780765723333,0.003,0,0,0.003
185.2,0.1,0.03694813720703,0.108750299159584,0.003,0,0,0.003
185.3,0.1,-0.005234188660775,0.008043770279916,0.003,0,0,0.003
185.4,0.1,-0.079493077542878,-0.014174865266283,0.003,0,0,0.003
185.5,0.1,0.022311217726046,-0.123375963560391,0.003,0,0,0.003
185.6,0.1,0.000212882597273,-0.004266895918959,0.003,0,0,0.003
185.7,0.1,-0.09346613755495,-0.000416003613414,0.003,0,0,0.003
185.8,0.1,0.0223266737898,0.043776262050578,0.003,0,0,0.003
185.9,0.1,0.075690168990824,-0.017262094451133,0.003,0,0,0.003
186,0.1,0.048311880961335,-0.050485589240868,0.003,0,0,0.003
186.1,0.1,-0.026195173814519,0.050982731829838,0.003,0,0,0.003
186.2,0.1,-0.065415622716747,0.037727189145552,0.003,0,0,0.003
186.3,0.1,0.015137276550745,0.0024438596535,0.003,0,0,0.003
186.4,0.1,0.060933787596927,-0.018923058259127,0.003,0,0,0.003
186.5,0.1,-0.031997074765483,0.035421745275252,0.003,0,0,0.003
186.6,0.1,0.106570120602252,-0.055578811207804,0.003,0,0,0.003
186.7,0.1,0.02333232635051,0.10972284011949,0.003,0,0,0.003
186.8,0.1,0.060421515378209,-0.016418373747311,0.003,0,0,0.003
186.9,0.1,0.00885349286994,-0.025760249381924,0.003,0,0,0.003
187,0.1,0.082859840990398,0.003592291676497,0.003,0,0,0.003
187.1,0.1,0.054730779834175,-0.058632640244882,0.003,0,0,0.003
187.2,0.1,0.049058478520746,0.050083110498835,0.003,0,0,0.003
187.3,0.1,0.070898633249033,0.017188200936274,0.003,0,0,0.003
187.4,0.1,0.01306844333665,0.050191433852659,0.003,0,0,0.003
187.5,0.1,-0.047806272283035,0.075032015947401,0.003,0,0,0.003
187.6,0.1,-0.041034940176875,0.065021727517375,0.003,0,0,0.003
187.7,0.1,-0.047405149369807,-0.015755671786031,0.003,0,0,0.003
187.8,0.1,0.025769837071181,0.003602393968494,0.003,0,0,0.003
187.9,0.1,-0.027908765473152,-0.003703138752906,0.003,0,0,0.003
