#time (s),dt (s),v (m/s),w (rad/s),uvv,uvw,uwv,uww
164.7,0.1,0.005107327534361,-0.165032023555628,0.003,0,0,0.003
164.8,0.1,0.025621498494548,0.028636584149611,0.003,0,0,0.003
164.9,0.1,0.045153288408706,-0.05976793666692,0.003,0,0,0.003
165,0.1,0.008898284246658,-0.023375276504825,0.003,0,0,0.003
165.1,0.1,0.113525759592201,-0.017146601135091,0.003,0,0,0.003
165.2,0.1,0.034926440058685,-0.04637428327709,0.003,0,0,0.003
165.3,0.1,0.042524705103246,0.035947571694924,0.003,0,0,0.003
165.4,0.1,0.029901526224852,-0.071925622934348,0.003,0,0,0.003
165.5,0.1,0.060186579260979,-0.018358001481538,0.003,0,0,0.003
165.6,0.1,0.063110348980952,-0.011973654665103,0.003,0,0,0.003
165.7,0.1,-0.014548416886921,-0.004218261123184,0.003,0,0,0.003
165.8,0.1,0.013059022298659,0.023813332156922,0.003,0,0,0.003
165.9,0.1,-0.011230182796628,0.020051814182114,0.003,0,0,0.003
166,0.1,0.040706913911387,-0.033029608244293,0.003,0,0,0.003
166.1,0.1,-0.007820593399246,-0.016580731753753,0.003,0,0,0.003
166.2,0.1,0.020367284512754,-0.007554020310261,0.003,0,0,0.003
166.3,0.1,0.065510449135655,0.047274378336437,0.003,0,0,0.003
166.4,0.1,-0.020674552686169,0.059482055662886,0.003,0,0,0.003
166.5,0.1,0.020163977567691,0.021004601760663,0.003,0,0,0.003
166.6,0.1,-0.035202055110114,-0.044011518345639,0.003,0,0,0.003
166.7,0.1,0.019929622002402,0.101454139472025,0.003,0,0,0.003
166.8,0.1,-0.001690377922374,0.024146109959045,0.003,0,0,0.003
166.9,0.1,0.102398021688972,-0.073650166561335,0.003,0,0,0.003
167,0.1,-0.030216359839046,0.019034510710141,0.003,0,0,0.003
167.1,0.1,-0.007895038126043,0.030208778274731,0.003,0,0,0.003
167.2,0.1,0.058920609798068,-0.004712271652239,0.003,0,0,0.003
167.3,0.1,0.071986289445439,-0.003541299132917,0.003,0,0,0.003
167.4,0.1,0.038663782869278,0.008514374515165,0.003,0,0,0.003
167.5,0.1,0.000695212819203,-0.044798527887746,0.003,0,0,0.003
167.6,0.1,0.000566840967783,-0.067172433670531,0.003,0,0,0.003
167.7,0.1,0.036090764329921,-0.007747510193646,0.003,0,0,0.003
167.8,0.1,0.020845828765072,-0.057806540466021,0.003,0,0,0.003
167.9,0.1,0.003971566658299,-0.009213507377452,0.003,0,0,0.003
168,0.1,0.079170344879277,0.034058852127423,0.003,0,0,0.003
168.1,0.1,-0.027116293158642,0.006381645186395,0.003,0,0,0.003
168.2,0.1,0.086710602515594,0.031768178327816,0.003,0,0,0.003
168.3,0.1,0.046519936160377,0.039926502495855,0.003,0,0,0.003
168.4,0.1,-0.002434717173594,0.04370494925613,0.003,0,0,0.003
168.5,0.1,-0.012066213933682,-0.008217438769128,0.003,0,0,0.003
168.6,0.1,-0.052550340087673,-0.081205562489363,0.003,0,0,0.003
168.7,0.1,0.004690454973137,0.007326315604379,0.003,0,0,0.003
168.8,0.1,-0.051366437946651,0.046126611355595,0.003,0,0,0.003
168.9,0.1,0.075381359265398,-0.175268031200091,0.003,0,0,0.003
169,0.1,0.035154351721703,0.034958258023936,0.003,0,0,0.003
169.1,0.1,0.074916264641371,-0.017180622756831,0.003,0,0,0.003
169.2,0.1,0.090898234576496,-0.071308348268435,0.003,0,0,0.003
169.3,0.1,0.054787911344792,-0.02342358655091,0.003,0,0,0.003
169.4,0.1,0.144060258486579,0.026252643752021,0.003,0,0,0.003
169.5,0.1,-0.024954392808454,-0.082386318643285,0.003,0,0,0.003
169.6,0.1,-0.050920229864295,-0.098813397240799,0.003,0,0,0.003
169.7,0.1,0.023585291453336,-0.016539298405015,0.003,0,0,0.003
169.8,0.1,0.164016127687336,0.026531441671273,0.003,0,0,0.003
169.9,0.1,-0.041728115704995,0.078898095447952,0.003,0,0,0.003
170,0.1,0.005661569309055,-0.017689425316465,0.003,0,0,0.003
170.1,0.1,-0.05939175788723,-0.042055897515596,0.003,0,0,0.003
170.2,0.1,-0.009338010655573,0.037973027129715,0.003,0,0,0.003
170.3,0.1,-0.04344016449903,-0.019211394232976,0.003,0,0,0.003
170.4,0.1,0.017799618550138,-0.000811686583724,0.003,0,0,0.003
170.5,0.1,0.003428209331411,-0.010399301167524,0.003,0,0,0.003
170.6,0.1,0.020993998638036,-0.005386931029374,0.003,0,0,0.003
170.7,0.1,0.059877470813931,-0.043294595414497,0.003,0,0,0.003
170.8,0.1,0.053349864131984,-0.072825336853117,0.003,0,0,0.003
170.9,0.1,0.012800551241869,-0.023944276708735,0.003,0,0,0.003
171,0.1,0.053974937503089,0.014741471936702,0.003,0,0,0.003
171.1,0.1,0.048617353526155,-0.012989185302724,0.003,0,0,0.003
171.2,0.1,0.031692495950822,0.035369926687239,0.003,0,0,0.003
171.3,0.1,-0.024829940677571,0.002784411015579,0.003,0,0,0.003
171.4,0.1,0.0387000389885,-0.110126403672667,0.003,0,0,0.003
171.5,0.1,0.035414652817548,0.018550929708495,0.003,0,0,0.003
171.6,0.1,-0.073949076650375,-0.098425162003357,0.003,0,0,0.003
171.7,0.1,0.000277355192214,-0.065821635447984,0.003,0,0,0.003
171.8,0.1,0.064307577115831,0.008752146608552,0.003,0,0,0.003
171.9,0.1,0.04922233483453,0.008821214943194,0.003,0,0,0.003
172,0.1,0.012366992886651,0.000213917032559,0.003,0,0,0.003
172.1,0.1,-0.05133313633237,0.078064324357952,0.003,0,0,0.003
172.2,0.1,-0.00300554780633,-0.057997988363579,0.003,0,0,0.003
172.3,0.1,-0.009759501871355,-0.034454203159317,0.003,0,0,0.003
172.4,0.1,-0.049010277384268,-0.018344268808747,0.003,0,0,0.003
172.5,0.1,0.006220925453412,-0.000595811004238,0.003,0,0,0.003
172.6,0.1,0.046518294031889,-0.020691931862789,0.003,0,0,0.003
172.7,0.1,-0.003649387051314,-0.004119560440208,0.003,0,0,0.003
172.8,0.1,0.066685168461245,0.053675360288137,0.003,0,0,0.003
172.9,0.1,0.052422194034223,-0.039994882641357,0.003,0,0,0.003
173,0.1,0.026702592918336,-0.058736582483047,0.003,0,0,0.003
173.1,0.1,0.007353299730708,0.021494149961194,0.003,0,0,0.003
173.2,0.1,-0.039627258910887,0.024615622994114,0.003,0,0,0.003
173.3,0.1,0.010272228379099,0.021169341220597,0.003,0,0,0.003
173.4,0.1,0.104605049887842,-0.014882335033406,0.003,0,0,0.003
173.5,0.1,-0.053656895507585,-0.025614119449004,0.003,0,0,0.003
173.6,0.1,0.071256811918582,0.016976464474782,0.003,0,0,0.003
173.7,0.1,0.10187375009501,-0.035605934143667,0.003,0,0,0.003
173.8,0.1,0.000310589599902,-0.011875068185579,0.003,0,0,0.003
173.9,0.1,0.117875570893977,0.048793859139652,0.003,0,0,0.003
174,0.1,0.000907310921562,0.001988788284487,0.003,0,0,0.003
174.1,0.1,-0.03488093477749,0.099462944011579,0.003,0,0,0.003
174.2,0.1,-0.023744063564426,0.01414310270426,0.003,0,0,0.003
174.3,0.1,0.067790812513361,0.049552802660984,0.003,0,0,0.003
174.4,0.1,-0.033423866975695,-0.012499679508158,0.003,0,0,0.003
174.5,0.1,0.027362954189761,0.204109295472165,0.003,0,0,0.003
174.6,0.1,-0.003528896464282,-0.028757163680258,0.003,0,0,0.003
174.7,0.1,-0.03969356982772,0.005223636402634,0.003,0,0,0.003
174.8,0.1,0.039781731249058,-0.013253813136137,0.003,0,0,0.003
174.9,0.1,-0.055208191619853,-0.039789308607841,0.003,0,0,0.003
175,0.1,0.094652131206893,0.033323840606367,0.003,0,0,0.003
175.1,0.1,0.025540434876903,0.047077375051661,0.003,0,0,0.003
175.2,0.1,0.023167141551147,-0.027583462181162,0.003,0,0,0.003
175.3,0.1,0.021287507884675,-0.042221501027244,0.003,0,0,0.003
175.4,0.1,0.013940723096578,-0.0023501253923,0.003,0,0,0.003
175.5,0.1,0.15228884533073,0.013069641371607,0.003,0,0,0.003
175.6,0.1,-0.080588244470241,-0.079901626076822,0.003,0,0,0.003
175.7,0.1,0.149865537070154,0.021556003712573,0.003,0,0,0.003
175.8,0.1,0.111751696025993,-0.011959311557371,0.003,0,0,0.003
175.9,0.1,0.091026369233245,0.039481871790077,0.003,0,0,0.003
176,0.1,0.05108896244257,0.019120625381921,0.003,0,0,0.003
176.1,0.1,0.006909141148822,-0.1048899887806,0.003,0,0,0.003
176.2,0.1,0.062589704704686,-0.047422290991846,0.003,0,0,0.003
176.3,0.1,0.039518930102897,0.001017699986438,0.003,0,0,0.003
176.4,0.1,0.001840167191332,-0.097489641529258,0.003,0,0,0.003
176.5,0.1,0.082811165019734,0.013082504495203,0.003,0,0,0.003
176.6,0.1,0.017925834272936,-0.02136210431324,0.003,0,0,0.003
176.7,0.1,0.002410147046478,0.011866101553003,0.003,0,0,0.003
176.8,0.1,0.02951628330598,0.050503683956878,0.003,0,0,0.003
176.9,0.1,0.036067384533735,0.011789233592071,0.003,0,0,0.003
177,0.1,-0.010112818105166,0.011420965470557,0.003,0,0,0.003
177.1,0.1,0.04643456105918,0.019534741683341,0.003,0,0,0.003
177.2,0.1,0.099079218914551,0.072032321455846,0.003,0,0,0.003
177.3,0.1,-0.040168856742219,0.037045300843236,0.003,0,0,0.003
177.4,0.1,0.061914287417137,-0.124726855095332,0.003,0,0,0.003
177.5,0.1,-0.031058711713915,-0.057161557978766,0.003,0,0,0.003
177.6,0.1,0.06426446095878,-0.016780494719016,0.003,0,0,0.003
177.7,0.1,0.052800222614163,0.055905275523293,0.003,0,0,0.003
177.8,0.1,0.011658266620484,0.030261972409488,0.003,0,0,0.003
177.9,0.1,-0.029142816214851,-0.028350552813449,0.003,0,0,0.003
178,0.1,0.047366543409457,-0.111242705580797,0.003,0,0,0.003
178.1,0.1,-0.003735936434872,0.042877179490495,0.003,0,0,0.003
178.2,0.1,-0.04277850414177,0.054987179847098,0.003,0,0,0.003
178.3,0.1,0.081530646073856,0.030008766276906,0.003,0,0,0.003
178.4,0.1,-0.011564092205417,0.005144325765222,0.003,0,0,0.003
178.5,0.1,0.001410645291979,0.057603524433904,0.003,0,0,0.003
178.6,0.1,0.07675067991707,0.026701005727259,0.003,0,0,0.003
178.7,0.1,0.001222115974703,-0.035314040855577,0.003,0,0,0.003
178.8,0.1,0.062767691494191,0.077185589624441,0.003,0,0,0.003
178.9,0.1,-0.007992972219694,0.027477708312759,0.003,0,0,0.003
179,0.1,-0.010129361134439,-0.03414224525451,0.003,0,0,0.003
179.1,0.1,0.126967679260894,-0.010664616770452,0.003,0,0,0.003
179.2,0.1,0.099814717360736,-0.030421615316851,0.003,0,0,0.003
179.3,0.1,0.006840370729567,0.011068964932943,0.003,0,0,0.003
179.4,0.1,0.038079188432008,0.018899663603683,0.003,0,0,0.003
179.5,0.1,-0.050514191260767,-0.055482329162028,0.003,0,0,0.003
179.6,0.1,0.012805052749499,0.032795075068826,0.003,0,0,0.003
179.7,0.1,0.03743182658649,1.63829328581991E-05,0.003,0,0,0.003
179.8,0.1,0.064850664143215,-0.005955787936453,0.003,0,0,0.003
179.9,0.1,-0.015593687325686,-0.028101506035404,0.003,0,0,0.003
180,0.1,0.077377201777863,-0.053542169040694,0.003,0,0,0.003
180.1,0.1,0.09310460272195,0.001797969655198,0.003,0,0,0.003
180.2,0.1,0.068041017761423,0.052937191277388,0.003,0,0,0.003
180.3,0.1,0.042707686774154,0.057553190096144,0.003,0,0,0.003
180.4,0.1,0.094386632015606,-0.007891530343247,0.003,0,0,0.003
180.5,0.1,0.023702392952836,-0.036104569926195,0.003,0,0,0.003
180.6,0.1,-0.043531877619806,0.011675510650171,0.003,0,0,0.003
180.7,0.1,0.007412069848606,-0.069153775779558,0.003,0,0,0.003
180.8,0.1,0.106297547925993,-0.017137272472294,0.003,0,0,0.003
180.9,0.1,-0.039264849576291,-0.014353935302929,0.003,0,0,0.003
181,0.1,0.029645645308655,0.019793489928179,0.003,0,0,0.003
181.1,0.1,-0.009749569401644,0.083702632030895,0.003,0,0,0.003
181.2,0.1,0.042675877662432,0.017861748755516,0.003,0,0,0.003
181.3,0.1,0.034605741680271,-0.054615790892974,0.003,0,0,0.003
181.4,0.1,-0.0056414655354,0.051558118833109,0.003,0,0,0.003
181.5,0.1,0.035407206871904,0.03064819493672,0.003,0,0,0.003
181.6,0.1,0.09450584268866,0.034306229123927,0.003,0,0,0.003
181.7,0.1,0.075665196742808,0.030253384326807,0.003,0,0,0.003
181.8,0.1,0.025899339265242,0.04595664099523,0.003,0,0,0.003
181.9,0.1,-0.103961466165689,-0.027558839627029,0.003,0,0,0.003
182,0.1,-0.0468919505028,-0.003131161268976,0.003,0,0,0.003
182.1,0.1,0.032387898535743,0.010951921613267,0.003,0,0,0.003
182.2,0.1,0.047094884998856,0.033517421728085,0.003,0,0,0.003
182.3,0.1,-0.072578030524514,0.030552868710166,0.003,0,0,0.003
182.4,0.1,-0.037090930383159,0.060096291205758,0.003,0,0,0.003
182.5,0.1,0.068624890069763,0.028961635952361,0.003,0,0,0.003
182.6,0.1,-0.07882397980334,-0.013533837083397,0.003,0,0,0.003
182.7,0.1,0.068084521821718,0.038597431477637,0.003,0,0,0.003
182.8,0.1,0.066889846382936,-0.019765303233284,0.003,0,0,0.003
182.9,0.1,-0.008547761219593,-0.002041451080267,0.003,0,0,0.003
183,0.1,0.013889540644477,0.013158405085572,0.003,0,0,0.003
183.1,0.1,0.043063549769179,-0.109845282742516,0.003,0,0,0.003
183.2,0.1,0.00746312655318,-0.025381353562957,0.003,0,0,0.003
183.3,0.1,0.012030562767036,-0.066846185334404,0.003,0,0,0.003
183.4,0.1,-0.048638254168115,0.115350609914358,0.003,0,0,0.003
183.5,0.1,-0.033997312052132,-0.075683400571665,0.003,0,0,0.003
183.6,0.1,0.008466507139791,-0.028558880727787,0.003,0,0,0.003
183.7,0.1,-0.021366202613402,0.026137022480529,0.003,0,0,0.003
183.8,0.1,0.004984146299589,0.07253326469539,0.003,0,0,0.003
183.9,0.1,-0.01310963456575,-0.009843674359032,0.003,0,0,0.003
184,0.1,0.0666738165759,-0.001543417063474,0.003,0,0,0.003
184.1,0.1,0.018481282537715,0.032032988214614,0.003,0,0,0.003
184.2,0.1,0.053762061524709,-0.060513982396474,0.003,0,0,0.003
184.3,0.1,-0.072299688360795,0.016562942074732,0.003,0,0,0.003
184.4,0.1,0.051190123728433,0.023138243207979,0.003,0,0,0.003
184.5,0.1,-0.012044831483965,-0.061375870803078,0.003,0,0,0.003
184.6,0.1,-0.019732207045956,0.093551999529506,0.003,0,0,0.003
184.7,0.1,0.028852021996372,-0.021969094832613,0.003,0,0,0.003
184.8,0.1,0.12848859491136,0.01228093995877,0.003,0,0,0.003
184.9,0.1,0.007960681471651,0.019808845994189,0.003,0,0,0.003
185,0.1,0.059797921685048,-0.033881809521632,0.003,0,0,0.003
185.1,0.1,0.031233612747912,-0.06835923504127,0.003,0,0,0.003
185.2,0.1,0.088713114034516,-0.002899220384644,0.003,0,0,0.003
185.3,0.1,-0.05232527493228,0.048175250933056,0.003,0,0,0.003
185.4,0.1,0.027228688197885,0.025513896907305,0.003,0,0,0.003
185.5,0.1,-0.03474461416235,0.004565561688972,0.003,0,0,0.003
185.6,0.1,0.011347175907166,0.039755394889357,0.003,0,0,0.003
185.7,0.1,0.08296979444888,-0.039152133047439,0.003,0,0,0.003
185.8,0.1,-0.026685797868045,-0.012609399131705,0.003,0,0,0.003
185.9,0.1,0.010580641980837,0.05647435226533,0.003,0,0,0.003
186,0.1,-0.061041318210587,0.008490497300018,0.003,0,0,0.003
186.1,0.1,0.033490663844137,-0.006992673037098,0.003,0,0,0.003
186.2,0.1,0.052011954702946,0.04257813041917,0.003,0,0,0.003
186.3,0.1,0.114979738151656,0.052569824361308,0.003,0,0,0.003
186.4,0.1,0.060381528102019,0.080254128857052,0.003,0,0,0.003
186.5,0.1,0.030544395901807,-0.001181252883024,0.003,0,0,0.003
186.6,0.1,0.057316128910292,-0.055885490992961,0.003,0,0,0.003
186.7,0.1,-0.026545437106667,0.038713121164728,0.003,0,0,0.003
186.8,0.1,0.008668742464005,-0.033380592992983,0.003,0,0,0.003
186.9,0.1,0.091603690744387,0.086771231356713,0.003,0,0,0.003
187,0.1,0.022542920921692,0.111138833043671,0.003,0,0,0.003
187.1,0.1,0.103038119810365,-0.00715050199806,0.003,0,0,0.003
187.2,0.1,0.043704975791017,-0.03083275874352,0.003,0,0,0.003
187.3,0.1,0.004192301725029,-0.064597070325344,0.003,0,0,0.003
187.4,0.1,0.059175068788016,-0.059202141255533,0.003,0,0,0.003
187.5,0.1,0.016941381699869,-0.014665903721703,0.003,0,0,0.003
187.6,0.1,0.089535058657478,0.068686633076553,0.003,0,0,0.003
187.7,0.1,0.077257811998864,0.032849497886033,0.003,0,0,0.003
187.8,0.1,-0.056700072545574,0.0479347536583,0.003,0,0,0.003
187.9,0.1,0.078196599900502,-0.003892706361956,0.003,0,0,0.003
188,0.1,0.018571746430306,0.029636281226834,0.003,0,0,0.003
188.1,0.1,0.043732581323953,-0.078283503713257,0.003,0,0,0.003
188.2,0.1,0.003804760784829,-0.118787154195355,0.003,0,0,0.003
188.3,0.1,-0.071678468226902,-0.037279469933473,0.003,0,0,0.003
188.4,0.1,0.037633381769139,-0.059705465750024,0.003,0,0,0.003
188.5,0.1,0.012992716370375,-0.003147645947357,0.003,0,0,0.003
188.6,0.1,0.038335826582521,-0.030757693546218,0.003,0,0,0.003
188.7,0.1,0.070482564010172,0.000622003388061,0.003,0,0,0.003
188.8,0.1,0.008873779425935,-0.054532124031593,0.003,0,0,0.003
188.9,0.1,-0.065925315841496,0.00253022273786,0.003,0,0,0.003
189,0.1,-0.0087325344944,0.055499386097873,0.003,0,0,0.003
189.1,0.1,-0.070734946368026,0.099174605508325,0.003,0,0,0.003
189.2,0.1,0.07281845304883,-0.019971152518149,0.003,0,0,0.003
189.3,0.1,-0.024154364009773,0.004216396276114,0.003,0,0,0.003
189.4,0.1,-0.010783068022438,0.009880559754267,0.003,0,0,0.003
189.5,0.1,0.006724417825968,-0.068851564080921,0.003,0,0,0.003
189.6,0.1,-0.001334748862197,0.070595464185771,0.003,0,0,0.003
189.7,0.1,0.024403455167951,-0.091918696548,0.003,0,0,0.003
189.8,0.1,-0.007143924202775,0.025727814021874,0.003,0,0,0.003
189.9,0.1,-0.049778075491237,-0.013947782917614,0.003,0,0,0.003
190,0.1,-0.003658187329939,-0.0578289105386,0.003,0,0,0.003
190.1,0.1,0.032174863234339,0.051196491704522,0.003,0,0,0.003
190.2,0.1,0.017924606090586,-0.008418044331608,0.003,0,0,0.003
190.3,0.1,-0.029225986281465,-0.03727234328895,0.003,0,0,0.003
190.4,0.1,0.010121113699564,-0.076676667439789,0.003,0,0,0.003
190.5,0.1,0.016515496875177,-0.02297018195973,0.003,0,0,0.003
190.6,0.1,0.075502918860852,-0.029384450893594,0.003,0,0,0.003
190.7,0.1,-0.014423514694896,0.020444755255239,0.003,0,0,0.003
190.8,0.1,0.069398666981739,-0.001780627860222,0.003,0,0,0.003
190.9,0.1,0.015932109066379,-0.022369075999216,0.003,0,0,0.003
191,0.1,0.118640488653489,0.015264876200705,0.003,0,0,0.003
191.1,0.1,0.054690785631451,0.023012065700293,0.003,0,0,0.003
191.2,0.1,-0.026728455394898,0.051679476759066,0.003,0,0,0.003
191.3,0.1,0.01738890443685,0.088746872791425,0.003,0,0,0.003
191.4,0.1,0.018018222524776,0.056258392353528,0.003,0,0,0.003
191.5,0.1,0.048099365093828,0.001363555577399,0.003,0,0,0.003
191.6,0.1,0.05071987880471,-0.073955042622221,0.003,0,0,0.003
191.7,0.1,-0.072874246785756,-0.032706375629084,0.003,0,0,0.003
191.8,0.1,0.027164739881847,-0.012996418357264,0.003,0,0,0.003
191.9,0.1,0.104527601698013,-0.018081211607281,0.003,0,0,0.003
192,0.1,0.026752291953927,0.038379274223945,0.003,0,0,0.003
192.1,0.1,-0.038792417285057,0.013388012956077,0.003,0,0,0.003
192.2,0.1,0.159931333069899,0.013786033610003,0.003,0,0,0.003
192.3,0.1,0.038744090958494,-0.060170701205407,0.003,0,0,0.003
192.4,0.1,0.090752069130066,0.02872018872842,0.003,0,0,0.003
192.5,0.1,0.010130731813066,0.013647606385614,0.003,0,0,0.003
192.6,0.1,0.065598904527526,0.082419217732334,0.003,0,0,0.003
192.7,0.1,-0.003433936384027,-0.000518749012057,0.003,0,0,0.003
192.8,0.1,-0.071992456851942,-0.000157844608797,0.003,0,0,0.003
192.9,0.1,0.055975991817349,-0.029534418752608,0.003,0,0,0.003
193,0.1,-0.040291475371555,0.074688889308547,0.003,0,0,0.003
193.1,0.1,-0.007465073211893,-0.029491345354817,0.003,0,0,0.003
193.2,0.1,0.133099936363699,0.005723368517214,0.003,0,0,0.003
193.3,0.1,0.09641253141579,-0.064847503046655,0.003,0,0,0.003
193.4,0.1,-0.037455347084904,-0.024945007660871,0.003,0,0,0.003
193.5,0.1,0.037258124193007,-0.003815431582523,0.003,0,0,0.003
193.6,0.1,0.004348218557395,-0.041044309988925,0.003,0,0,0.003
193.7,0.1,-0.075421714818519,0.04951584003278,0.003,0,0,0.003
193.8,0.1,0.052213418456121,-0.051948838239506,0.003,0,0,0.003
193.9,0.1,-0.017571455388881,0.0915419659406,0.003,0,0,0.003
194,0.1,0.013300107161231,0.043601759057908,0.003,0,0,0.003
194.1,0.1,0.065409633624348,-0.000492386661828,0.003,0,0,0.003
194.2,0.1,0.057726563647538,-0.005506241097759,0.003,0,0,0.003
194.3,0.1,0.085695853010959,0.019278747807654,0.003,0,0,0.003
194.4,0.1,-0.014306451922311,-0.038069622669934,0.003,0,0,0.003
194.5,0.1,-0.053806275244548,0.002248530669062,0.003,0,0,0.003
194.6,0.1,0.012178091788277,0.003932931461145,0.003,0,0,0.003
194.7,0.1,-0.148415587971091,0.015479085463572,0.003,0,0,0.003
194.8,0.1,-0.000504769257118,0.032903485323596,0.003,0,0,0.003
194.9,0.1,0.066105078325534,0.029429981060003,0.003,0,0,0.003
195,0.1,-0.00768299539692,-0.010946843641531,0.003,0,0,0.003
195.1,0.1,-0.009644569698903,-0.025847586924521,0.003,0,0,0.003
195.2,0.1,-0.031564304922443,0.099083526550286,0.003,0,0,0.003
195.3,0.1,-0.052979867828489,-0.026012110112953,0.003,0,0,0.003
195.4,0.1,0.079383850352261,0.08077346707887,0.003,0,0,0.003
195.5,0.1,0.089400828356049,0.110310909206432,0.003,0,0,0.003
195.6,0.1,0.118919219016774,0.090071086445237,0.003,0,0,0.003
195.7,0.1,-0.003733259198103,0.112299071404108,0.003,0,0,0.003
195.8,0.1,0.060533506934845,0.002378977002757,0.003,0,0,0.003
195.9,0.1,0.025518833050956,0.055205464738272,0.003,0,0,0.003
196,0.1,0.023216291884328,0.017833049752064,0.003,0,0,0.003
196.1,0.1,-0.05797446623054,0.028174810565746,0.003,0,0,0.003
196.2,0.1,0.092937436884827,0.016416503754952,0.003,0,0,0.003
196.3,0.1,0.063791986151373,0.068342609477473,0.003,0,0,0.003
196.4,0.1,0.075556307418513,0.017112365941714,0.003,0,0,0.003
196.5,0.1,0.015016230764051,0.106878473150306,0.003,0,0,0.003
196.6,0.1,-0.000405314641587,-0.01156373319169,0.003,0,0,0.003
196.7,0.1,-0.009985375759366,-0.02427896444381,0.003,0,0,0.003
196.8,0.1,0.022072914712736,0.059276425464162,0.003,0,0,0.003
196.9,0.1,-0.005079111437007,0.027254009366433,0.003,0,0,0.003
197,0.1,0.049152868794859,-0.0250046791891,0.003,0,0,0.003
197.1,0.1,0.020277611409405,-0.064365853082309,0.003,0,0,0.003
197.2,0.1,0.044444779895834,-0.048700492626528,0.003,0,0,0.003
197.3,0.1,-0.018915151442504,0.03493652876717,0.003,0,0,0.003
197.4,0.1,0.017891104864612,-0.034282177602964,0.003,0,0,0.003
197.5,0.1,-0.002860254299491,-0.004755742513771,0.003,0,0,0.003
197.6,0.1,0.007804063068272,0.011699761258814,0.003,0,0,0.003
197.7,0.1,0.035017497767879,-0.065207610034421,0.003,0,0,0.003
197.8,0.1,-0.042960514298273,0.004163220962427,0.003,0,0,0.003
197.9,0.1,0.010211744546471,0.07756832733327,0.003,0,0,0.003
198,0.1,-0.031623503340761,0.055664629295653,0.003,0,0,0.003
198.1,0.1,0.036375730393836,-0.08700226073695,0.003,0,0,0.003
198.2,0.1,-0.011434252515846,-0.006421630466932,0.003,0,0,0.003
198.3,0.1,-0.05227587424741,-0.015362568264748,0.003,0,0,0.003
198.4,0.1,0.112462886988273,0.076120672641719,0.003,0,0,0.003
198.5,0.1,-0.051026658730978,0.054603397779103,0.003,0,0,0.003
198.6,0.1,0.028603351167773,0.017282444787737,0.003,0,0,0.003
198.7,0.1,0.061543827506552,0.02544778068571,0.003,0,0,0.003
